,Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo
1060,2026,10,Durango,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,15,12,8
1061,2026,10,Durango,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,27,28,48
1062,2026,10,Durango,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,9,13,12
1063,2026,10,Durango,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,6,6,8
1064,2026,10,Durango,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,1,2
1065,2026,10,Durango,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0
1066,2026,10,Durango,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,20,21,23
1067,2026,10,Durango,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,0,0,0
1068,2026,10,Durango,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,18,24,26
1069,2026,10,Durango,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,2,2,1
1070,2026,10,Durango,El patrimonio,Robo,Robo a casa habitacion,Con violencia,7,1,6
1071,2026,10,Durango,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,20,26,21
1072,2026,10,Durango,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,15,16,9
1073,2026,10,Durango,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,26,16,13
1074,2026,10,Durango,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,0,1,5
1075,2026,10,Durango,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Sin violencia,16,13,9
1076,2026,10,Durango,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Con violencia,0,0,0
1077,2026,10,Durango,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Sin violencia,0,0,0
1078,2026,10,Durango,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0
1079,2026,10,Durango,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,1,0
1080,2026,10,Durango,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0
1081,2026,10,Durango,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0
1082,2026,10,Durango,El patrimonio,Robo,Robo a transeunte en via publica,Con violencia,6,6,1
1083,2026,10,Durango,El patrimonio,Robo,Robo a transeunte en via publica,Sin violencia,0,1,5
1084,2026,10,Durango,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Con violencia,1,0,0
1085,2026,10,Durango,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Sin violencia,0,0,0
1086,2026,10,Durango,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,0,0,1
1087,2026,10,Durango,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,0,0,0
1088,2026,10,Durango,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,0,0,0
1089,2026,10,Durango,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,0,0,0
1090,2026,10,Durango,El patrimonio,Robo,Robo en transporte individual,Con violencia,1,1,0
1091,2026,10,Durango,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0
1092,2026,10,Durango,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,0,0,0
1093,2026,10,Durango,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,0,0,0
1094,2026,10,Durango,El patrimonio,Robo,Robo a negocio,Con violencia,9,8,2
1095,2026,10,Durango,El patrimonio,Robo,Robo a negocio,Sin violencia,18,14,24
1096,2026,10,Durango,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0
1097,2026,10,Durango,El patrimonio,Robo,Robo de ganado,Sin violencia,3,4,3
1098,2026,10,Durango,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,0,0,0
1099,2026,10,Durango,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,0,0,0
1100,2026,10,Durango,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0
1101,2026,10,Durango,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0
1102,2026,10,Durango,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,0,0,0
1103,2026,10,Durango,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,0,0,0
1104,2026,10,Durango,El patrimonio,Robo,Otros robos,Con violencia,19,3,12
1105,2026,10,Durango,El patrimonio,Robo,Otros robos,Sin violencia,56,69,62
1106,2026,10,Durango,El patrimonio,Fraude,Fraude,Fraude,127,120,105
1107,2026,10,Durango,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,22,21,25
1108,2026,10,Durango,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,0,0,0
1109,2026,10,Durango,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,0,0,0
1110,2026,10,Durango,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,4,4,3
1111,2026,10,Durango,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,0,0,0
1112,2026,10,Durango,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,149,111,135
1113,2026,10,Durango,El patrimonio,Despojo,Despojo,Despojo,21,17,23
1114,2026,10,Durango,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,24,33,28
1115,2026,10,Durango,La familia,Violencia familiar,Violencia familiar,Violencia familiar,365,412,414
1116,2026,10,Durango,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,0,0,0
1117,2026,10,Durango,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,14,15,13
1118,2026,10,Durango,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,0,0,0
1119,2026,10,Durango,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,2
1120,2026,10,Durango,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,0,0,0
1121,2026,10,Durango,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0
1122,2026,10,Durango,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,0,0,0
1123,2026,10,Durango,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,0,0
1124,2026,10,Durango,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,0,1,1
1125,2026,10,Durango,La sociedad,Discriminacion,Discriminacion,Discriminacion,2,2,3
1126,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,50,63,50
1127,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,33,38,34
1128,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,0,0,0
1129,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,86,88,82
1130,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,8,7,9
1131,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,Evasion de presos,0,0,0
1132,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,Falsedad,1,2,2
1133,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,Falsificacion,8,1,12
1134,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0
1135,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,0,0,0
1136,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,Electorales,0,0,0
1137,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,0,0,0
1138,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,14,1,0
1139,2026,10,Durango,Otros bienes juridicos afectados (del fuero comun),Tortura,Tortura,Tortura,0,0,0
1140,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,1,1
1141,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,92,96,113
1142,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,6,12,13
1143,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0
1144,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,7,14,12
1145,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0
1146,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,2,0,0
1147,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,59,61,76
1148,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,37,54,63
1149,2026,11,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0
1150,2026,11,Guanajuato,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,5,6,8
1151,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,48,39,71
1152,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,136,89,107
1153,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,1080,1161,1458
1154,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0
1155,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0
1156,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0
1157,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,2,5,4
1158,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,2,0,0
1159,2026,11,Guanajuato,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0
1160,2026,11,Guanajuato,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0
1161,2026,11,Guanajuato,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0
1162,2026,11,Guanajuato,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,1,0,3
1163,2026,11,Guanajuato,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0
1164,2026,11,Guanajuato,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,4,3,1
1165,2026,11,Guanajuato,La vida y la Integridad corporal,Aborto,Aborto,Aborto,6,1,4
1166,2026,11,Guanajuato,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,1,3
1167,2026,11,Guanajuato,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,0,2,1
1168,2026,11,Guanajuato,Libertad personal,Secuestro,Secuestro con calidad de rehen,Secuestro con calidad de rehen,0,0,0
1169,2026,11,Guanajuato,Libertad personal,Secuestro,Secuestro para causar dano,Secuestro para causar dano,0,0,0
1170,2026,11,Guanajuato,Libertad personal,Secuestro,Secuestro expres,Secuestro expres,0,0,0
1171,2026,11,Guanajuato,Libertad personal,Trafico de menores,Trafico de menores,Trafico de menores,0,0,0
1172,2026,11,Guanajuato,Libertad personal,Rapto,Rapto,Rapto,0,0,0
1173,2026,11,Guanajuato,Libertad personal,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Privacion ilegal de la libertad,26,25,34
1174,2026,11,Guanajuato,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,171,137,174
1175,2026,11,Guanajuato,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,100,145,179
1176,2026,11,Guanajuato,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,3,8
