,Ano,Clave_Ent,Entidad,Bien juridico afectado,Tipo de delito,Subtipo de delito,Modalidad,Mes,Total_delitos,Ano_mes
1444,2026,13,Hidalgo,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,Enero,0,2026-Enero
1445,2026,13,Hidalgo,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,Enero,0,2026-Enero
1446,2026,13,Hidalgo,El patrimonio,Robo,Otros robos,Con violencia,Enero,48,2026-Enero
1447,2026,13,Hidalgo,El patrimonio,Robo,Otros robos,Sin violencia,Enero,144,2026-Enero
1448,2026,13,Hidalgo,El patrimonio,Fraude,Fraude,Fraude,Enero,228,2026-Enero
1449,2026,13,Hidalgo,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Enero,44,2026-Enero
1450,2026,13,Hidalgo,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,Enero,0,2026-Enero
1451,2026,13,Hidalgo,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,Enero,0,2026-Enero
1452,2026,13,Hidalgo,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,Enero,3,2026-Enero
1453,2026,13,Hidalgo,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,Enero,0,2026-Enero
1454,2026,13,Hidalgo,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,Enero,319,2026-Enero
1455,2026,13,Hidalgo,El patrimonio,Despojo,Despojo,Despojo,Enero,82,2026-Enero
1456,2026,13,Hidalgo,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Enero,1,2026-Enero
1457,2026,13,Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Enero,592,2026-Enero
1458,2026,13,Hidalgo,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Enero,0,2026-Enero
1459,2026,13,Hidalgo,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Enero,103,2026-Enero
1460,2026,13,Hidalgo,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,Enero,3,2026-Enero
1461,2026,13,Hidalgo,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Enero,0,2026-Enero
1462,2026,13,Hidalgo,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,Enero,0,2026-Enero
1463,2026,13,Hidalgo,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,Enero,0,2026-Enero
1464,2026,13,Hidalgo,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,Enero,0,2026-Enero
1465,2026,13,Hidalgo,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,Enero,0,2026-Enero
1466,2026,13,Hidalgo,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,Enero,0,2026-Enero
1467,2026,13,Hidalgo,La sociedad,Discriminacion,Discriminacion,Discriminacion,Enero,15,2026-Enero
1468,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,Enero,52,2026-Enero
1469,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Enero,268,2026-Enero
1470,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Enero,52,2026-Enero
1471,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,Enero,330,2026-Enero
1472,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Enero,26,2026-Enero
1473,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,Evasion de presos,Enero,1,2026-Enero
1474,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,Falsedad,Enero,7,2026-Enero
1475,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,Falsificacion,Enero,13,2026-Enero
1476,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Enero,11,2026-Enero
1477,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Enero,56,2026-Enero
1478,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,Electorales,Enero,2,2026-Enero
1479,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Enero,0,2026-Enero
1480,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Enero,19,2026-Enero
1481,2026,13,Hidalgo,Otros bienes juridicos afectados (del fuero comun),Tortura,Tortura,Tortura,Enero,3,2026-Enero
1482,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Enero,12,2026-Enero
1483,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Enero,50,2026-Enero
1484,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Enero,8,2026-Enero
1485,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Enero,3,2026-Enero
1486,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Enero,3,2026-Enero
1487,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Enero,0,2026-Enero
1488,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Enero,0,2026-Enero
1489,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Enero,1,2026-Enero
1490,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,Enero,88,2026-Enero
1491,2026,14,Jalisco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Enero,0,2026-Enero
1492,2026,14,Jalisco,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Enero,8,2026-Enero
1493,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Enero,48,2026-Enero
1494,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Enero,48,2026-Enero
1495,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Enero,548,2026-Enero
1496,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Enero,0,2026-Enero
1497,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Enero,0,2026-Enero
1498,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Enero,2,2026-Enero
1499,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Enero,8,2026-Enero
1500,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,Enero,486,2026-Enero
1501,2026,14,Jalisco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Enero,0,2026-Enero
1502,2026,14,Jalisco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Enero,2,2026-Enero
1503,2026,14,Jalisco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Enero,0,2026-Enero
1504,2026,14,Jalisco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Enero,1,2026-Enero
1505,2026,14,Jalisco,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Enero,0,2026-Enero
1506,2026,14,Jalisco,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,Enero,0,2026-Enero
1507,2026,14,Jalisco,La vida y la Integridad corporal,Aborto,Aborto,Aborto,Enero,1,2026-Enero
1508,2026,14,Jalisco,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Enero,10,2026-Enero
1509,2026,14,Jalisco,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Enero,1,2026-Enero
1510,2026,14,Jalisco,Libertad personal,Secuestro,Secuestro con calidad de rehen,Secuestro con calidad de rehen,Enero,0,2026-Enero
1511,2026,14,Jalisco,Libertad personal,Secuestro,Secuestro para causar dano,Secuestro para causar dano,Enero,0,2026-Enero
1512,2026,14,Jalisco,Libertad personal,Secuestro,Secuestro expres,Secuestro expres,Enero,0,2026-Enero
1513,2026,14,Jalisco,Libertad personal,Trafico de menores,Trafico de menores,Trafico de menores,Enero,0,2026-Enero
1514,2026,14,Jalisco,Libertad personal,Rapto,Rapto,Rapto,Enero,0,2026-Enero
1515,2026,14,Jalisco,Libertad personal,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Enero,44,2026-Enero
1516,2026,14,Jalisco,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Enero,36,2026-Enero
1517,2026,14,Jalisco,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Enero,337,2026-Enero
1518,2026,14,Jalisco,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,115,2026-Enero
1519,2026,14,Jalisco,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,Enero,20,2026-Enero
1520,2026,14,Jalisco,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,Enero,5,2026-Enero
1521,2026,14,Jalisco,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,Enero,0,2026-Enero
1522,2026,14,Jalisco,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,Enero,34,2026-Enero
1523,2026,14,Jalisco,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,Enero,0,2026-Enero
1524,2026,14,Jalisco,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Enero,0,2026-Enero
1525,2026,14,Jalisco,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Enero,22,2026-Enero
1526,2026,14,Jalisco,El patrimonio,Robo,Robo a casa habitacion,Con violencia,Enero,23,2026-Enero
1527,2026,14,Jalisco,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,Enero,139,2026-Enero
1528,2026,14,Jalisco,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,Enero,137,2026-Enero
1529,2026,14,Jalisco,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,Enero,300,2026-Enero
1530,2026,14,Jalisco,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,Enero,105,2026-Enero
1531,2026,14,Jalisco,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Sin violencia,Enero,240,2026-Enero
1532,2026,14,Jalisco,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Con violencia,Enero,0,2026-Enero
1533,2026,14,Jalisco,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Sin violencia,Enero,0,2026-Enero
1534,2026,14,Jalisco,El patrimonio,Robo,Robo de autopartes,Con violencia,Enero,0,2026-Enero
1535,2026,14,Jalisco,El patrimonio,Robo,Robo de autopartes,Sin violencia,Enero,109,2026-Enero
1536,2026,14,Jalisco,El patrimonio,Robo,Robo a transportista,Con violencia,Enero,10,2026-Enero
1537,2026,14,Jalisco,El patrimonio,Robo,Robo a transportista,Sin violencia,Enero,0,2026-Enero
1538,2026,14,Jalisco,El patrimonio,Robo,Robo a transeunte en via publica,Con violencia,Enero,213,2026-Enero
1539,2026,14,Jalisco,El patrimonio,Robo,Robo a transeunte en via publica,Sin violencia,Enero,47,2026-Enero
1540,2026,14,Jalisco,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Con violencia,Enero,9,2026-Enero
1541,2026,14,Jalisco,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Sin violencia,Enero,17,2026-Enero
1542,2026,14,Jalisco,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,Enero,4,2026-Enero
1543,2026,14,Jalisco,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,Enero,0,2026-Enero
1544,2026,14,Jalisco,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,Enero,1,2026-Enero
1545,2026,14,Jalisco,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,Enero,0,2026-Enero
1546,2026,14,Jalisco,El patrimonio,Robo,Robo en transporte individual,Con violencia,Enero,2,2026-Enero
1547,2026,14,Jalisco,El patrimonio,Robo,Robo en transporte individual,Sin violencia,Enero,0,2026-Enero
1548,2026,14,Jalisco,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,Enero,1,2026-Enero
1549,2026,14,Jalisco,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,Enero,0,2026-Enero
1550,2026,14,Jalisco,El patrimonio,Robo,Robo a negocio,Con violencia,Enero,130,2026-Enero
1551,2026,14,Jalisco,El patrimonio,Robo,Robo a negocio,Sin violencia,Enero,72,2026-Enero
1552,2026,14,Jalisco,El patrimonio,Robo,Robo de ganado,Con violencia,Enero,0,2026-Enero
1553,2026,14,Jalisco,El patrimonio,Robo,Robo de ganado,Sin violencia,Enero,7,2026-Enero
1554,2026,14,Jalisco,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,Enero,0,2026-Enero
1555,2026,14,Jalisco,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,Enero,0,2026-Enero
1556,2026,14,Jalisco,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,Enero,0,2026-Enero
1557,2026,14,Jalisco,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,Enero,0,2026-Enero
1558,2026,14,Jalisco,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,Enero,0,2026-Enero
1559,2026,14,Jalisco,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,Enero,0,2026-Enero
1560,2026,14,Jalisco,El patrimonio,Robo,Otros robos,Con violencia,Enero,186,2026-Enero
1561,2026,14,Jalisco,El patrimonio,Robo,Otros robos,Sin violencia,Enero,660,2026-Enero
1562,2026,14,Jalisco,El patrimonio,Fraude,Fraude,Fraude,Enero,700,2026-Enero
1563,2026,14,Jalisco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Enero,60,2026-Enero
1564,2026,14,Jalisco,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,Enero,11,2026-Enero
1565,2026,14,Jalisco,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,Enero,0,2026-Enero
1566,2026,14,Jalisco,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,Enero,25,2026-Enero
1567,2026,14,Jalisco,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,Enero,2,2026-Enero
1568,2026,14,Jalisco,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,Enero,153,2026-Enero
1569,2026,14,Jalisco,El patrimonio,Despojo,Despojo,Despojo,Enero,103,2026-Enero
1570,2026,14,Jalisco,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Enero,0,2026-Enero
1571,2026,14,Jalisco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Enero,930,2026-Enero
1572,2026,14,Jalisco,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Enero,0,2026-Enero
1573,2026,14,Jalisco,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Enero,77,2026-Enero
1574,2026,14,Jalisco,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,Enero,14,2026-Enero
1575,2026,14,Jalisco,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Enero,1,2026-Enero
1576,2026,14,Jalisco,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,Enero,0,2026-Enero
1577,2026,14,Jalisco,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,Enero,1,2026-Enero
1578,2026,14,Jalisco,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,Enero,0,2026-Enero
1579,2026,14,Jalisco,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,Enero,0,2026-Enero
1580,2026,14,Jalisco,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,Enero,0,2026-Enero
1581,2026,14,Jalisco,La sociedad,Discriminacion,Discriminacion,Discriminacion,Enero,0,2026-Enero
1582,2026,14,Jalisco,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,Enero,234,2026-Enero
